Gene Name	Concentration in g/L
PPP5C	0.000000120000000
ALDH2	0.000002200000000
SELP	0.000520000000000
FAM171A1	0.000000130000000
TIMM8A	0.000000059000000
KRT6A	0.004500000000000
TIMM8B	0.000000011000000
FGF21	0.000000161500000
FGF23	0.000000057000000
KRTDAP	0.000034000000000
ACLY	0.000003100000000
EIF2S1	0.000000210000000
SOD1	0.000047500000000
EIF2S2	0.000000480000000
SOD2	0.000055000000000
SOD3	0.000280000000000
PICALM	0.000000040000000
CNN2	0.000008400000000
IGKV1D-33	0.004900000000000
CNN3	0.000000660000000
FEN1	0.000000160000000
IGKV1D-37	0.006700000000000
BPGM	0.000081000000000
PLEKHO2	0.000000200000000
MME	0.000000320000000
SLC16A3	0.000000260000000
KLK1	0.000010000000000
KLK3	0.000007000000000
DPYSL2	0.000003200000000
DPYSL3	0.000000740000000
KLK5	0.000002500000000
KLK6	0.000010000000000
KLK7	0.000003700000000
KLK8	0.000003200000000
IGHV3-53	0.004300000000000
KRT71	0.000110000000000
WDR61	0.000000028000000
KRT74	0.000130000000000
KRT75	0.001500000000000
KRT76	0.000310000000000
CALB2	0.000000009600000
KRT77	0.001200000000000
KRT78	0.000070000000000
AHNAK2	0.000000040000000
KRT79	0.001900000000000
OAS3	0.000000021000000
MMUT	0.000000150000000
IGLV1-36	0.000980000000000
FRZB	0.000000044000000
HRC	0.000000100000000
CSF1R	0.001600000000000
MAPK1	0.000000140000000
ZYX	0.000180000000000
MAPK3	0.000000046000000
HRG	0.074000000000000
CLIP1	0.000000016000000
CELSR1	0.000000280000000
CELSR2	0.000001300000000
IGKV1D-42	0.000041000000000
IGKV1D-43	0.000380000000000
RBKS	0.000000011000000
PARD3	0.000000021000000
ATAD3A	0.000000027000000
GHRL	0.000001475000000
BPHL	0.000000014000000
PXDN	0.000009100000000
THPO	0.000001100000000
DAZAP1	0.000001600000000
TMSB4Y	0.000002400000000
CACHD1	0.000000310000000
IGHV2-5	0.000700000000000
GANAB	0.000023000000000
KRT80	0.000230000000000
KRT81	0.000130000000000
NOC2L	0.000000310000000
KRT82	0.000029000000000
IGHV3-64	0.004300000000000
KRT83	0.000130000000000
KRT84	0.000067000000000
IGHV3-66	0.007200000000000
KRT85	0.000110000000000
KRT86	0.000160000000000
HSPG2	0.001400000000000
TXNL1	0.000001100000000
HBS1L	0.000000009200000
WDR77	0.000000018000000
IGLV1-40	0.002300000000000
TIMD4	0.000032000000000
IGLV1-44	0.004000000000000
IGLV1-47	0.003000000000000
CALCA	0.000000052000000
STAM	0.000000082000000
SCARF1	0.000002000000000
ENTPD1	0.000000019000000
EPRS1	0.000000360000000
SCARF2	0.000000580000000
ENTPD4	0.000000082000000
MUC5B	0.000001300000000
ENTPD5	0.000005900000000
ENTPD6	0.000000041000000
ENTPD7	0.000000065000000
PEBP1	0.000051000000000
FNDC1	0.000000014000000
PEBP4	0.000190000000000
C4orf48	0.000000190000000
NME1	0.000021000000000
NME3	0.000012000000000
PHPT1	0.000000590000000
ACO1	0.000010000000000
ACO2	0.000002000000000
IST1	0.000000270000000
IGHV3-72	0.009600000000000
IGHV3-73	0.003200000000000
IGHV3-74	0.027000000000000
HSPH1	0.000001300000000
CALD1	0.000039000000000
TMED10	0.000000220000000
ICOSLG	0.000130000000000
FTCD	0.000001600000000
OLFML1	0.000000260000000
OLFML3	0.000003000000000
IGLV1-51	0.001700000000000
RBM3	0.000000130000000
GRK6	0.000000170000000
NAPRT	0.000002300000000
TXNDC5	0.000006900000000
CSF3R	0.000000150000000
LNPEP	0.000009800000000
PACS1	0.000000017000000
ROCK2	0.000000710000000
AP1B1	0.000000660000000
HGFAC	0.004653800000000
CD40LG	0.000000400000000
RAB10	0.000004300000000
HTT	0.000000036000000
IGLV4-3	0.000001600000000
RAB14	0.000002700000000
RNF213	0.000000003500000
FAM162A	0.000000019000000
ST8SIA4	0.000000980000000
ST8SIA5	0.000000024000000
ELANE	0.000000370000000
TPPP3	0.000000043000000
RAB1A	0.000003000000000
NECTIN1	0.000180000000000
NECTIN2	0.000005900000000
MPI	0.000000350000000
NECTIN3	0.000041000000000
PNOC	0.000000012000000
NECTIN4	0.000000170000000
ACP1	0.000002000000000
ACP2	0.000000012000000
ACP3	0.000000470000000
MPO	0.000302000000000
ACP5	0.000004000000000
PPP6R1	0.000000019000000
ACP6	0.000000064000000
STC1	0.000000240000000
STC2	0.000019000000000
PPP6R3	0.000000006600000
MTCH2	0.000000014000000
NAPSA	0.000001500000000
ANXA11	0.000000210000000
SSBP1	0.000000150000000
SEC61G	0.000000037000000
KLRK1	0.000000047000000
PDXK	0.000000830000000
GMPR	0.000000950000000
GMPS	0.000000050000000
PDXP	0.000000094000000
EPB41	0.000001100000000
EPB42	0.000001400000000
APMAP	0.000130000000000
C4BPA	0.029500000000000
HMGCS1	0.000000470000000
C4BPB	0.135550000000000
HMGCS2	0.000000830000000
TWF1	0.000000075000000
TWF2	0.000005900000000
RAB21	0.000000013000000
MINK1	0.000000026000000
HPSE	0.000006500000000
SEC16A	0.000000048000000
RAB2A	0.000000170000000
EIF4EBP1	0.000000044000000
DDI2	0.000000630000000
PNPO	0.000000450000000
RYR1	0.000000046000000
LINGO1	0.000000025000000
CPT1A	0.000000045000000
RARS1	0.000000074000000
RAB32	0.000000063000000
RAB34	0.000001100000000
SHMT1	0.000001500000000
PAEP	0.000000120000000
SHMT2	0.000000390000000
TTYH3	0.000000055000000
ITFG1	0.000000028000000
SPTAN1	0.000001600000000
SERPINB10	0.000000059000000
SERPINB12	0.000008200000000
SERPINB13	0.000000210000000
TAOK1	0.000001600000000
TAOK3	0.000000520000000
ADPGK	0.000000066000000
AZU1	0.000000320000000
DPY30	0.000000029000000
ALDH16A1	0.000000600000000
CNST	0.000000480000000
PFAS	0.000000670000000
RBP1	0.000000041000000
RBP2	0.000000140000000
HSD11B1	0.000000110000000
TMPO	0.000000190000000
RBP4	0.128000000000000
FYB1	0.000006200000000
TAGLN2	0.000270000000000
TAGLN3	0.000009000000000
FCER2	0.000000240000000
AREG	0.000001500000000
BCAM	0.000018000000000
NRDC	0.000000058000000
BCAN	0.000000120000000
PKDCC	0.000000080000000
IAPP	0.000000012000000
VSIG2	0.000000078000000
VSIG4	0.000059000000000
VSIG8	0.000000650000000
G6PD	0.000002400000000
CNTF	0.000000069000000
MTHFS	0.000000013000000
MSN	0.000130000000000
NCKIPSD	0.000000110000000
KIF2A	0.000000300000000
ARF4	0.000003100000000
ARF5	0.000003900000000
ARF6	0.000000310000000
INSL3	0.000000570000000
LONP1	0.000000007900000
INSL5	0.000039000000000
FERMT2	0.000000230000000
ALDOA	0.000640000000000
EIF4A1	0.000004100000000
FERMT3	0.000160000000000
ALDOB	0.000560000000000
EIF4A2	0.000001600000000
ALDOC	0.000150000000000
EIF4A3	0.000000280000000
XXYLT1	0.000000110000000
HPGDS	0.000000250000000
PRKCSH	0.000055000000000
ZG16	0.000001300000000
MTHFD1L	0.000000089000000
ATOX1	0.000000790000000
AZGP1	0.064500000000000
RGMA	0.000002000000000
RGMB	0.000000560000000
ELFN1	0.000000043000000
WDR1	0.000063000000000
FTH1	0.000005600000000
RAB5C	0.000000480000000
GGACT	0.000000110000000
SCAMP2	0.000000071000000
SCAMP3	0.000000075000000
NCS1	0.000000010000000
MACF1	0.000000025000000
GOLM1	0.000081000000000
ARG1	0.000009500000000
GOLM2	0.000001200000000
ACTB	0.005800000000000
RPE	0.000000130000000
UCHL1	0.000000500000000
UCHL3	0.000000700000000
UCHL5	0.000000018000000
HMBS	0.000021000000000
CCT6A	0.000003600000000
IL22RA2	0.000041000000000
VAPA	0.000000580000000
VAPB	0.000000240000000
AP1G1	0.000000062000000
PARK7	0.000035000000000
SLC47A1	0.000000018000000
CEMIP2	0.000000150000000
SYCN	0.000000920000000
RAB6B	0.000002200000000
SNTB1	0.000000025000000
IFNG	0.000000001500000
AIMP1	0.000003267500000
AIMP2	0.000000035000000
SNAP23	0.000003900000000
SNAP25	0.000000009000000
SNAP29	0.000000110000000
HSP90B1	0.000330000000000
TECR	0.000000010000000
TOLLIP	0.000000140000000
KHSRP	0.000000710000000
NRGN	0.000005300000000
PPP3CA	0.000000094000000
NUCB1	0.000027000000000
WNK1	0.000000092000000
NUCB2	0.000000945000000
TRIP6	0.000000021000000
MVD	0.000000170000000
RAB7A	0.000005700000000
EPS15L1	0.000000110000000
MVP	0.000000110000000
ENOSF1	0.000000007300000
MTA2	0.000000010000000
OSTF1	0.000000580000000
TENM2	0.000000011000000
KIF5B	0.000000097000000
IGKV4-1	0.008500000000000
DNER	0.000007900000000
DHRS11	0.000000042000000
B2M	0.001950000000000
THY1	0.000014000000000
MTAP	0.000003000000000
STXBP1	0.000000029000000
STXBP2	0.000000870000000
AKAP8	0.000000010000000
STAMBP	0.000000018000000
CALR	0.000210000000000
CALU	0.000021000000000
RAB8A	0.000004800000000
RAB8B	0.000004700000000
EGF	0.000000445000000
CST1	0.000006300000000
WFIKKN2	0.000004500000000
DCTPP1	0.000000061000000
CST3	0.001900000000000
LUC7L	0.000000014000000
CST4	0.000002800000000
CST6	0.000082000000000
CST7	0.000000026000000
QARS1	0.000000058000000
TNKS1BP1	0.000000180000000
CSTA	0.000028000000000
CSTB	0.000008700000000
PAMR1	0.000005600000000
FAM98B	0.000000020000000
PAK1	0.000000560000000
TIMM9	0.000000078000000
PAK2	0.000001700000000
SLC39A10	0.000000250000000
SLC39A14	0.000001100000000
AHSG	0.485000000000000
SIRPB1	0.000044000000000
SIRPB2	0.000000250000000
VASN	0.002000000000000
CAMP	0.000324000000000
VASP	0.000032000000000
AHSP	0.000005300000000
EIF2AK2	0.000000044000000
LOXL1	0.000000280000000
STK4	0.000000045000000
LOXL3	0.000000200000000
DSC1	0.000027000000000
DSC2	0.000024000000000
DSC3	0.000006000000000
MOGS	0.000001500000000
MEPE	0.000000810000000
CALM1	0.000075000000000
SORL1	0.000000079000000
VAT1	0.000002700000000
UCMA	0.000000020000000
MINPP1	0.000370000000000
CPA1	0.000110000000000
CPA2	0.000001500000000
CPA4	0.000000390000000
QSOX1	0.002600000000000
QSOX2	0.000009600000000
MARCKSL1	0.000000170000000
SBDS	0.000000190000000
CANX	0.000013000000000
TANGO2	0.000000200000000
ACY1	0.000023000000000
ACY3	0.000000013000000
RLN2	0.000000017000000
RLN3	0.000060000000000
PKD1	0.000000840000000
UCN2	0.000000099000000
ARL1	0.000000013000000
RUVBL1	0.000000081000000
ELOB	0.000000082000000
ARL3	0.000000044000000
RUVBL2	0.000000053000000
ELOC	0.000000140000000
MMRN1	0.000200000000000
MMRN2	0.000084000000000
MTDH	0.000000300000000
BCHE	0.009400000000000
EIF4G1	0.000000330000000
EIF4G2	0.000000048000000
EIF4G3	0.000000068000000
CPB1	0.000088000000000
NT5C3A	0.000000010000000
CPB2	0.008500000000000
IL36A	0.000000330000000
IL36B	0.000000015000000
IL36G	0.000000011000000
FBLN1	0.021000000000000
FBLN2	0.000035000000000
SRP14	0.000000440000000
FBLN5	0.000012000000000
GAP43	0.000000035000000
FBLN7	0.000000310000000
PARP1	0.000000150000000
OAF	0.000069000000000
RAB27B	0.000006500000000
MEGF6	0.000001700000000
MEGF8	0.000510000000000
MEGF9	0.000096000000000
IL27RA	0.000004900000000
NTRK1	0.000000079000000
TMX1	0.000000026000000
NTRK2	0.000020000000000
NTRK3	0.000019000000000
TMX3	0.000000036000000
OAT	0.000000012000000
DDR1	0.000004400000000
SEZ6	0.000000310000000
DDR2	0.000000770000000
PEX19	0.000000007900000
SRSF1	0.000000980000000
SRSF2	0.000000180000000
SRSF3	0.000001600000000
SRSF5	0.000000023000000
SRSF6	0.000000050000000
SRSF7	0.000001300000000
TIMP1	0.000325000000000
TIMP2	0.000110000000000
TIMP3	0.000000700000000
COTL1	0.000010000000000
HIBADH	0.000000820000000
IGLV8-61	0.000620000000000
ITM2B	0.000005800000000
ITM2C	0.000000029000000
CAP1	0.000073000000000
METAP1	0.000000008900000
METAP2	0.000000070000000
MYL6B	0.000007200000000
QDPR	0.000002500000000
CD302	0.000000110000000
PPA1	0.000001000000000
PPA2	0.000000150000000
XRCC5	0.000000940000000
XRCC6	0.000000700000000
LGALS3BP	0.007100000000000
CAPG	0.000005400000000
CXCL10	0.000000250000000
CXCL11	0.000000190000000
CXCL12	0.000000780000000
CXCL13	0.000000094000000
CXCL14	0.000000800000000
CFL1	0.000290000000000
H4C11	0.000025000000000
CFL2	0.000047000000000
CXCL16	0.000003950000000
PLVAP	0.000000053000000
H4C12	0.000025000000000
H4C13	0.000025000000000
H4C14	0.000025000000000
H4C15	0.000025000000000
SMPDL3A	0.000026000000000
MTREX	0.000000013000000
SMPDL3B	0.000000400000000
SORD	0.000002800000000
IGFBP1	0.000026500000000
IGFBP2	0.000555000000000
CLTCL1	0.000002300000000
IGFBP3	0.003400000000000
PPAT	0.000000011000000
IGFBP4	0.000320000000000
IGFBP5	0.000245000000000
C1GALT1C1	0.000000021000000
IGFBP6	0.000250000000000
IGFBP7	0.000110000000000
PTPN11	0.000000074000000
PTPN12	0.000000770000000
MESD	0.000001600000000
U2AF2	0.000000073000000
C2	0.034000000000000
PTPN18	0.000000270000000
C3	0.750000000000000
C5	0.074500000000000
C6	0.027100000000000
C7	0.048000000000000
C9	0.067000000000000
JAG1	0.000025000000000
JAG2	0.000000370000000
IGHV1-69-2	0.001100000000000
FGD3	0.000000011000000
CP	0.300000000000000
TXNDC12	0.000000160000000
CS	0.000000670000000
TXNDC15	0.000049000000000
NRBP1	0.000000039000000
TXNDC17	0.000000820000000
KPNA2	0.000000160000000
UBQLN1	0.000000200000000
OPTN	0.000000370000000
KPNA4	0.000000110000000
PPBP	0.001462500000000
SGCE	0.000000170000000
RDH11	0.000000340000000
ELN	0.000002900000000
SNAP91	0.000000028000000
GRHPR	0.000002700000000
DSG1	0.000130000000000
PFKL	0.000001100000000
DSG2	0.000140000000000
PFKM	0.000000410000000
UBL4A	0.000000011000000
SOST	0.000000016000000
DSG3	0.000000190000000
COL5A1	0.000015000000000
DSG4	0.000000320000000
COL5A2	0.000000820000000
COL5A3	0.000000330000000
PFKP	0.000001900000000
IGHV4-28	0.002500000000000
NRN1	0.000000023000000
NT5C	0.000000760000000
NT5E	0.000003000000000
ZNF185	0.000000220000000
CD320	0.000000061000000
STOM	0.000016000000000
IL1R1	0.000001400000000
IL1R2	0.000017050000000
PIPOX	0.000000380000000
ACADSB	0.000000037000000
PPM1A	0.000000380000000
PPM1B	0.000000075000000
MYOM1	0.000000033000000
MYOM2	0.000000290000000
MYOM3	0.000000830000000
PPM1F	0.000000510000000
PPM1G	0.000000019000000
PPM1L	0.000000026000000
KPNB1	0.000001600000000
IL1RN	0.000000167500000
EMD	0.000000240000000
PEA15	0.000000300000000
LGMN	0.000002000000000
PPCS	0.000000017000000
EDC4	0.000000009700000
OSTM1	0.000000210000000
IGHV4-31	0.000710000000000
IGHV4-34	0.004300000000000
ADPRS	0.000000054000000
GPLD1	0.051550000000000
IGHV4-39	0.005000000000000
IGLV2-11	0.000980000000000
MAN2A1	0.000110000000000
IGLV2-14	0.002200000000000
MAN2A2	0.000043000000000
BORCS6	0.000000011000000
IGLV2-18	0.000570000000000
UGGT1	0.000004000000000
NUMA1	0.000000062000000
LAMA2	0.000055000000000
LAMA3	0.000001800000000
LAMA4	0.000000320000000
LAMA5	0.000001800000000
DPEP1	0.000000370000000
DPEP2	0.000330000000000
FGF2	0.000000093000000
DPEP3	0.000027000000000
FGF4	0.000000330000000
DNM1	0.000000008800000
DNM2	0.000000230000000
DNM3	0.000000070000000
TSNAX	0.000000036000000
CAST	0.000017000000000
NMT1	0.000000094000000
MADCAM1	0.000080000000000
ENG	0.000280000000000
SCGB1A1	0.000013000000000
F2	0.075500000000000
COL14A1	0.000003200000000
F3	0.000000600000000
F5	0.010350000000000
NRP1	0.000780000000000
NRP2	0.000029000000000
F7	0.000825000000000
F8	0.000025000000000
F9	0.008200000000000
MAN2B1	0.000003200000000
IGLV2-23	0.000540000000000
MAN2B2	0.000015000000000
DAB2	0.000000130000000
PTGFRN	0.000000340000000
LAMB1	0.000250000000000
LAMB2	0.000025000000000
LAMB3	0.000000020000000
NELL1	0.000000160000000
IPO4	0.000000017000000
FH	0.000001800000000
NELL2	0.000006400000000
IPO5	0.000000790000000
VCAN	0.000012000000000
IPO7	0.000000220000000
IPO9	0.000000070000000
SRP68	0.000000023000000
FOLR1	0.000000295000000
MARCO	0.000030000000000
PFN1	0.000660000000000
FOLR2	0.000015000000000
PFN2	0.000000019000000
FOLR3	0.000012000000000
SYNE1	0.000000072000000
ITPKB	0.000000039000000
SLAIN2	0.000000210000000
FGGY	0.000000220000000
IGHV4-59	0.005500000000000
MAN2C1	0.000000110000000
CCL11	0.000000089000000
CCL13	0.000000340000000
CCL14	0.000021100000000
C1GALT1	0.000000043000000
ADAMDEC1	0.000028000000000
CCL15	0.000007150000000
CCL16	0.000012900000000
CCL17	0.000000250000000
SYN1	0.000000048000000
CCL18	0.000030700000000
CCL19	0.000000131500000
GC	0.106500000000000
LAMC1	0.000100000000000
LAMC2	0.000000130000000
LAMC3	0.000001100000000
TNFAIP6	0.000000100000000
TNFAIP8	0.000000470000000
SRP72	0.000000023000000
KIAA1549	0.000000014000000
GFPT1	0.000000093000000
FIBCD1	0.000019000000000
ACADVL	0.000000098000000
TUBA8	0.000080000000000
GXYLT1	0.000003200000000
OGN	0.000170000000000
DDX1	0.000000086000000
PARVA	0.000007300000000
PARVB	0.000024000000000
DDX5	0.000000310000000
DDX6	0.000000019000000
EPO	0.000000012000000
NCSTN	0.000000130000000
IGHV4-61	0.004400000000000
NEGR1	0.000380000000000
SORT1	0.000003655000000
PRUNE1	0.000000041000000
P4HB	0.000110000000000
NEFL	0.000000200000000
NEFM	0.000000220000000
CCL20	0.000000028000000
CCL21	0.000000560000000
CCL22	0.000000620000000
ACMSD	0.000000012000000
CCL23	0.000000535000000
CCL24	0.000000280000000
ARSA	0.000005600000000
CCL25	0.000180000000000
CCL26	0.000000120000000
CCL27	0.000001120000000
CCL28	0.000700000000000
MYG1	0.000000020000000
ARSG	0.000004400000000
USP14	0.000002700000000
SULT1A3	0.000000160000000
USP15	0.000000300000000
CLINT1	0.000000540000000
HP	0.550000000000000
ARAP1	0.000000036000000
ENDOU	0.000000014000000
TUBB1	0.000087000000000
BCKDHA	0.000000007700000
CDHR1	0.000000055000000
F13A1	0.001400000000000
TUBB3	0.000089000000000
GSPT1	0.000000210000000
CDHR2	0.000008800000000
GSPT2	0.000000130000000
TUBB6	0.000052000000000
CDHR5	0.000190000000000
NCAM1	0.001150600000000
NCAM2	0.000120000000000
IQGAP1	0.000001500000000
IQGAP2	0.000003700000000
ATP6V1A	0.000000700000000
ARPC2	0.000006600000000
ARPC3	0.000003800000000
ATP6V1D	0.000000019000000
ARPC4	0.000005900000000
ARPC5	0.000003300000000
ATP6V1F	0.000000026000000
ATP6V1H	0.000000008300000
THOP1	0.000002000000000
FBN1	0.000520000000000
ART3	0.000048000000000
FBN2	0.000011000000000
ART4	0.000017000000000
FBN3	0.000002400000000
ANGPTL1	0.000000380000000
ANGPTL2	0.000002350000000
ANGPTL3	0.000170000000000
ANGPTL4	0.000005450000000
ANGPTL6	0.000011725000000
ANGPTL7	0.000001100000000
JAM2	0.000000360000000
JAM3	0.000000044000000
ANGPTL8	0.000000595000000
DHX15	0.000000130000000
MYH1	0.000098000000000
MYH2	0.000081000000000
MYH3	0.000029000000000
MYH4	0.000086000000000
MYH6	0.000025000000000
MYH7	0.000043000000000
MYH8	0.000053000000000
MYH9	0.000410000000000
PKLR	0.000005200000000
ERVW-1	0.000000054000000
JAML	0.000001400000000
KNG1	0.068500000000000
MCFD2	0.000001200000000
ZAP70	0.000000014000000
NAMPT	0.000001750000000
ERH	0.000000190000000
C6orf58	0.000000030000000
ERVMER34-1	0.000006000000000
TTC1	0.000000017000000
PKHD1L1	0.000013000000000
MGAM	0.000000310000000
TEK	0.000010400000000
CASP14	0.000003600000000
SKAP2	0.000001000000000
TES	0.000000034000000
IGKV6-21	0.000250000000000
PUDP	0.000000014000000
IL6ST	0.000160000000000
CXCL1	0.000000380000000
HLA-DRA	0.000000950000000
ASPRV1	0.000000150000000
CXCL3	0.000000029000000
CXCL5	0.000001350000000
CXCL6	0.000000110000000
CXCL8	0.000000007300000
CXCL9	0.000000900000000
GNAI1	0.000001600000000
GNAI2	0.000004000000000
GNAI3	0.000001400000000
MARCKS	0.000019000000000
CKMT1A	0.000002000000000
EMILIN1	0.000004300000000
IGHA1	0.130000000000000
CKMT1B	0.000002000000000
EMILIN2	0.000000840000000
IGHA2	0.067000000000000
EMILIN3	0.000001200000000
PPIA	0.000230000000000
PPIB	0.000033000000000
PPIC	0.000003700000000
PPID	0.000000480000000
PPIF	0.000000320000000
ESD	0.000012000000000
FLG2	0.000021000000000
BHMT	0.000010000000000
FASLG	0.000000074000000
CCER2	0.000000008800000
TFG	0.000000320000000
UMOD	0.000060500000000
FBP1	0.000021000000000
FBP2	0.000000960000000
SCRG1	0.000000240000000
BMP10	0.000000230000000
DAG1	0.000084000000000
TAGLN	0.000006300000000
SDCBP	0.000001300000000
FGL1	0.000057000000000
FGL2	0.000023400000000
KL	0.000000510000000
CSNK2A2	0.000000092000000
RIDA	0.000005000000000
LGALS1	0.000015000000000
LGALS3	0.000001900000000
LGALS4	0.000000200000000
GET3	0.000000037000000
LGALS7	0.000004000000000
LGALS9	0.000000450000000
ENAH	0.000000015000000
NCAPG	0.000000009500000
SEC13	0.000000035000000
ENAM	0.000000023000000
FCGR2A	0.000046000000000
LGALSL	0.000004100000000
YBX1	0.000001600000000
YBX3	0.000000230000000
EIF1	0.000000210000000
TATDN1	0.000000660000000
UMPS	0.000000009200000
ALDH7A1	0.000000430000000
EIF5	0.000000077000000
EFCAB14	0.000000110000000
SIRPA	0.000130000000000
EIF6	0.000000260000000
PECAM1	0.000110000000000
PPP3R1	0.000000042000000
AOC1	0.000002500000000
SEC31A	0.000000040000000
HCLS1	0.000000870000000
AOC3	0.000240000000000
SACM1L	0.000000082000000
HRNR	0.000180000000000
JSRP1	0.000000013000000
BAIAP2	0.000000018000000
PAXX	0.000000095000000
BOLA2	0.000000390000000
H6PD	0.000140000000000
STX7	0.000000380000000
PKP1	0.000002500000000
CRISPLD1	0.000000008200000
CRISPLD2	0.220000000000000
ERO1A	0.000000110000000
CRHBP	0.000069000000000
BZW1	0.000000034000000
MANSC1	0.000044000000000
SPINK1	0.000008000000000
FLII	0.000000150000000
SPINK5	0.000043000000000
SPINK7	0.000000230000000
MAT1A	0.000001900000000
SPINK9	0.000000024000000
GFRA1	0.000000140000000
GFRA2	0.000009000000000
MYL1	0.000021000000000
MB	0.000076500000000
GFRA3	0.000000150000000
MTPN	0.000014000000000
MYL2	0.000000180000000
MYL3	0.000007300000000
MYL4	0.000003100000000
CPN1	0.013000000000000
CPN2	0.025000000000000
MYL6	0.000060000000000
DSPP	0.000000027000000
MYL9	0.000034000000000
BAX	0.000001100000000
KHDRBS1	0.000000110000000
OMD	0.000021000000000
IGHV5-10-1	0.001200000000000
IL1RAP	0.000350000000000
MYLK	0.000001500000000
TRAP1	0.000001700000000
GMPPA	0.000000051000000
GMPPB	0.000000038000000
LDB3	0.000000750000000
HDLBP	0.000000095000000
NLGN1	0.000000082000000
NLGN2	0.000000014000000
LACRT	0.000000230000000
PLA1A	0.000000420000000
TJP2	0.000000580000000
BBOX1	0.000000035000000
MAT2A	0.000001800000000
MAT2B	0.000001100000000
SLITRK1	0.000000330000000
SETBP1	0.000000066000000
SLITRK2	0.000000150000000
SLITRK3	0.000002600000000
SLITRK4	0.000000420000000
SLITRK6	0.000000028000000
TCERG1	0.000000017000000
NEDD4	0.000000006500000
SEZ6L	0.000006700000000
DDRGK1	0.000000024000000
NEDD8	0.000000990000000
RARRES2	0.000267500000000
SLIRP	0.000000032000000
ADAMTSL1	0.000028000000000
DCTN1	0.000000250000000
ADAMTSL2	0.000170000000000
DCTN2	0.000000630000000
ADAMTSL3	0.000000270000000
GON7	0.000000041000000
ADAMTSL4	0.000110000000000
HSPB11	0.000000038000000
IGHV4-4	0.003800000000000
PPCDC	0.000000025000000
CYB5R3	0.000001500000000
DFFA	0.000000008700000
CAMK2A	0.000000066000000
SPRYD4	0.000000007500000
CPOX	0.000000170000000
CAMK2B	0.000000600000000
CAMK2D	0.000000240000000
CAMK2G	0.000000200000000
NEMF	0.000000830000000
TRMT112	0.000000017000000
CGREF1	0.000000700000000
CLCA1	0.000000077000000
CLCA2	0.000000096000000
CLCA4	0.000000150000000
COLEC10	0.000030000000000
COLEC11	0.000130000000000
COLEC12	0.000000580000000
UROD	0.000002600000000
CARHSP1	0.000000280000000
GMPR2	0.000000050000000
TOM1	0.000000044000000
SBSN	0.000089000000000
UROS	0.000000069000000
RPRD2	0.000000066000000
CUL1	0.000000220000000
CUL3	0.000000065000000
EDN1	0.000000009700000
CAND1	0.000005900000000
EDN3	0.000000031000000
DKC1	0.000000034000000
FN3K	0.000000180000000
CADM1	0.000220000000000
RPL10A	0.000000740000000
NENF	0.000004000000000
CADM2	0.000000250000000
CADM3	0.000000800000000
KISS1	0.000000860000000
CADM4	0.000008200000000
SLIT2	0.000000077000000
TKT	0.000150000000000
MBL2	0.001550000000000
PCCA	0.000000290000000
AP3B1	0.000000038000000
PCCB	0.000000120000000
GYG1	0.000000030000000
PC	0.000000200000000
ESAM	0.000082000000000
GNAO1	0.000000510000000
IGHG1	0.230000000000000
IGHG2	0.250000000000000
IGHG4	0.170000000000000
MYOC	0.000025000000000
NARS1	0.000000076000000
MYOF	0.000000190000000
PDXDC1	0.000000009600000
HEPACAM2	0.000000210000000
STARD10	0.000000013000000
DECR1	0.000000120000000
HMCN1	0.000009200000000
CHAD	0.000022000000000
HMCN2	0.000027000000000
NEO1	0.000390000000000
HEG1	0.000510000000000
MYOT	0.000000009100000
APOA1	0.805000000000000
APOA2	0.101000000000000
APOA4	0.067500000000000
APOA5	0.000065500000000
USP9X	0.000000024000000
GNPDA1	0.000000930000000
GNPDA2	0.000000820000000
NSFL1C	0.000001900000000
SLC44A1	0.000000099000000
BRK1	0.000000170000000
UQCRB	0.000002200000000
PYCARD	0.000000640000000
GBE1	0.000006500000000
L3HYPDH	0.000000049000000
JUP	0.000064000000000
MTTP	0.000000640000000
UQCRQ	0.000000018000000
DSTN	0.000003700000000
CZIB	0.000000320000000
TBCA	0.000001800000000
TBCB	0.000000120000000
TBCD	0.000000006200000
MYOZ1	0.000000071000000
GAA	0.000003800000000
BTF3L4	0.000000059000000
PDAP1	0.000000410000000
GAL	0.000000130000000
ADAMTS1	0.000004100000000
BMP1	0.000009200000000
ADAMTS2	0.000002000000000
BMP2	0.000000022500000
ADAMTS4	0.000000011000000
BMP4	0.000160000000000
ADAMTS5	0.000000028000000
BMP6	0.000002523000000
GAPDH	0.001400000000000
BMP7	0.000000250000000
ADAMTS8	0.000003600000000
EZR	0.000042000000000
ST6GALNAC1	0.000003500000000
FLNA	0.000730000000000
ST6GALNAC5	0.000000180000000
SCRN1	0.000000160000000
FLNB	0.000020000000000
SCRN2	0.000000370000000
FLNC	0.000026000000000
SCRN3	0.000000027000000
MLEC	0.000000880000000
HLA-DQA1	0.000000200000000
RSL1D1	0.000000018000000
AP3D1	0.000000028000000
MRPL12	0.000000049000000
APOBR	0.000000700000000
IGLV9-49	0.000043000000000
SH3GLB1	0.000000028000000
CPS1	0.000008300000000
LRPAP1	0.000000810000000
IGKV1-5	0.008400000000000
IGKV1-6	0.012000000000000
IGKV1-8	0.006100000000000
SIGLEC14	0.000024000000000
TOP1	0.000000007600000
GBA	0.000000470000000
IGKV1-9	0.004500000000000
