Gene Name	Concentration in g/L
MXRA8	0.000000760000000
CPVL	0.000000760000000
ARPC1A	0.000000760000000
ADIRF	0.000000760000000
SUMF2	0.000000750000000
SERPINI1	0.000000750000000
LDB3	0.000000750000000
GCNT2	0.000000750000000
EIF4H	0.000000750000000
RPL10A	0.000000740000000
P3H3	0.000000740000000
LRRC59	0.000000740000000
GLDC	0.000000740000000
DPYSL3	0.000000740000000
ADAM9	0.000000740000000
RPS28	0.000000730000000
RPN1	0.000000730000000
ESYT1	0.000000720000000
ECH1	0.000000720000000
SIL1	0.000000710000000
RPL12	0.000000710000000
ROCK2	0.000000710000000
NRXN3	0.000000710000000
KHSRP	0.000000710000000
CD40	0.000000710000000
XRCC6	0.000000700000000
UCHL3	0.000000700000000
TIMP3	0.000000700000000
SEMA4C	0.000000700000000
HGD	0.000000700000000
ENSA	0.000000700000000
COL6A6	0.000000700000000
CGREF1	0.000000700000000
ATP6V1A	0.000000700000000
ATP6AP1	0.000000700000000
APOBR	0.000000700000000
ADGRL2	0.000000700000000
ZG16B	0.000000690000000
PCDH17	0.000000690000000
HEBP2	0.000000690000000
DLL1	0.000000690000000
CRYL1	0.000000690000000
CHST3	0.000000690000000
CHST15	0.000000690000000
BANF1	0.000000690000000
ADSS2	0.000000690000000
ADAM10	0.000000690000000
PRG3	0.000000680000000
ETFA	0.000000680000000
DMGDH	0.000000680000000
CHST10	0.000000680000000
CASS4	0.000000680000000
UROC1	0.000000670000000
PFAS	0.000000670000000
LILRA5	0.000000670000000
CS	0.000000670000000
TATDN1	0.000000660000000
SAR1A	0.000000660000000
PTGES3	0.000000660000000
EPHA7	0.000000660000000
CNN3	0.000000660000000
CD163L1	0.000000660000000
AP1B1	0.000000660000000
VSIG8	0.000000650000000
MPP1	0.000000650000000
HNRNPH3	0.000000650000000
SLC25A5	0.000000640000000
SFPQ	0.000000640000000
SCP2	0.000000640000000
PYCARD	0.000000640000000
PITHD1	0.000000640000000
MTTP	0.000000640000000
MMP11	0.000000640000000
HNRNPH2	0.000000640000000
HMGN2	0.000000640000000
COL11A1	0.000000640000000
ADAM15	0.000000640000000
GUCA2B	0.000000639000000
SMC3	0.000000630000000
RACK1	0.000000630000000
LRRC25	0.000000630000000
DDI2	0.000000630000000
DCTN2	0.000000630000000
CD101	0.000000630000000
SEMA6A	0.000000620000000
RPL6	0.000000620000000
KHK	0.000000620000000
GPD2	0.000000620000000
GALM	0.000000620000000
ENPP5	0.000000620000000
CCL22	0.000000620000000
C6orf120	0.000000620000000
AARS1	0.000000620000000
TUFM	0.000000610000000
IL7R	0.000000610000000
DPT	0.000000610000000
CHRDL1	0.000000610000000
CDC37	0.000000610000000
WAS	0.000000600000000
MAVS	0.000000600000000
GATM	0.000000600000000
GASK1A	0.000000600000000
F3	0.000000600000000
CPE	0.000000600000000
CAMK2B	0.000000600000000
ALDH16A1	0.000000600000000
ANGPTL8	0.000000595000000
TNFSF13B	0.000000590000000
PHPT1	0.000000590000000
KYNU	0.000000590000000
KRT23	0.000000590000000
HYAL1	0.000000590000000
VAPA	0.000000580000000
TJP2	0.000000580000000
TARS1	0.000000580000000
SEC14L2	0.000000580000000
SCARF2	0.000000580000000
PDGFA	0.000000580000000
PCOLCE2	0.000000580000000
OSTF1	0.000000580000000
LRRFIP1	0.000000580000000
HAAO	0.000000580000000
COLEC12	0.000000580000000
CMBL	0.000000580000000
SCT	0.000000570000000
PRKAR2B	0.000000570000000
PEF1	0.000000570000000
INSL3	0.000000570000000
CHPF	0.000000570000000
ANP32B	0.000000570000000
TST	0.000000560000000
TNNC2	0.000000560000000
TLL1	0.000000560000000
RPS3	0.000000560000000
RGMB	0.000000560000000
PAK1	0.000000560000000
MDK	0.000000560000000
HK1	0.000000560000000
GARS1	0.000000560000000
DNASE2	0.000000560000000
CKAP4	0.000000560000000
CCL21	0.000000560000000
CACYBP	0.000000560000000
ACTR1A	0.000000560000000
LOX	0.000000550000000
GNG12	0.000000550000000
FBXO7	0.000000550000000
ANXA4	0.000000550000000
IGSF10	0.000000540000000
FTO	0.000000540000000
DNPH1	0.000000540000000
CMTM5	0.000000540000000
CLINT1	0.000000540000000
CCL23	0.000000535000000
TGM1	0.000000530000000
COX5A	0.000000530000000
WIPF1	0.000000520000000
VEGFD	0.000000520000000
TAOK3	0.000000520000000
RPL10	0.000000520000000
IL27	0.000000520000000
GALNT4	0.000000520000000
CREG1	0.000000520000000
BAAT	0.000000520000000
PPM1F	0.000000510000000
KL	0.000000510000000
GNS	0.000000510000000
GNAO1	0.000000510000000
FKBP2	0.000000510000000
COL9A2	0.000000510000000
CDH3	0.000000510000000
CCDC80	0.000000510000000
CBSL	0.000000510000000
VPS35	0.000000500000000
UCHL1	0.000000500000000
PSMD9	0.000000500000000
OTUB1	0.000000500000000
ITGA9	0.000000500000000
ALDH1B1	0.000000500000000
AHCYL2	0.000000500000000
VDAC2	0.000000490000000
TNFSF12	0.000000490000000
RPL7A	0.000000490000000
PTP4A2	0.000000490000000
PAICS	0.000000490000000
NQO1	0.000000490000000
NGFR	0.000000490000000
DYNC1H1	0.000000490000000
CPXM1	0.000000490000000
CD8A	0.000000490000000
ABCF1	0.000000490000000
FLT1	0.000000483500000
SNRPD1	0.000000480000000
RAB5C	0.000000480000000
PPID	0.000000480000000
PCSK6	0.000000480000000
FUS	0.000000480000000
FKBP4	0.000000480000000
EIF2S2	0.000000480000000
CRELD2	0.000000480000000
CNTN5	0.000000480000000
CNST	0.000000480000000
BPNT2	0.000000480000000
TNNT3	0.000000470000000
TNFAIP8	0.000000470000000
RPL3	0.000000470000000
HNRNPR	0.000000470000000
HMGCS1	0.000000470000000
HLA-DPB1	0.000000470000000
HEATR1	0.000000470000000
HADHA	0.000000470000000
GBA	0.000000470000000
EMCN	0.000000470000000
CPPED1	0.000000470000000
CLN5	0.000000470000000
ADA	0.000000470000000
ACP3	0.000000470000000
RPS15	0.000000460000000
REG4	0.000000460000000
PSME3	0.000000460000000
NDRG2	0.000000460000000
HNRNPAB	0.000000460000000
C19orf33	0.000000460000000
BAG3	0.000000460000000
SLC25A6	0.000000450000000
RPS12	0.000000450000000
PRELP	0.000000450000000
PNPO	0.000000450000000
PLD3	0.000000450000000
PGM5	0.000000450000000
NONO	0.000000450000000
LGALS9	0.000000450000000
IFITM2	0.000000450000000
HSD17B4	0.000000450000000
ERBB3	0.000000450000000
ENPP7	0.000000450000000
EIF4E	0.000000450000000
AGL	0.000000450000000
EGF	0.000000445000000
WBP2	0.000000440000000
SRP14	0.000000440000000
RALB	0.000000440000000
PRSS23	0.000000440000000
OXCT1	0.000000440000000
MGAT5	0.000000440000000
MATN3	0.000000440000000
INS	0.000000440000000
HNRNPM	0.000000440000000
GALNT3	0.000000440000000
EHD4	0.000000440000000
DDB1	0.000000440000000
CAVIN1	0.000000440000000
ADSL	0.000000440000000
ABI1	0.000000440000000
SAR1B	0.000000430000000
RPL5	0.000000430000000
PSMD2	0.000000430000000
BIN1	0.000000430000000
ALDH7A1	0.000000430000000
SLITRK4	0.000000420000000
SELENOF	0.000000420000000
RPL11	0.000000420000000
PLA1A	0.000000420000000
NPTXR	0.000000420000000
MYBPC2	0.000000420000000
HNRNPL	0.000000420000000
GPC6	0.000000420000000
GAMT	0.000000420000000
DNASE1	0.000000420000000
DDX17	0.000000420000000
CTHRC1	0.000000420000000
CHI3L2	0.000000420000000
BPNT1	0.000000420000000
ATP1A1	0.000000420000000
ABHD14A	0.000000420000000
XPO1	0.000000410000000
TNFRSF6B	0.000000410000000
TFR2	0.000000410000000
PFKM	0.000000410000000
PDAP1	0.000000410000000
NNMT	0.000000410000000
NANS	0.000000410000000
IL2RA	0.000000410000000
GLDN	0.000000410000000
C1QBP	0.000000410000000
ARMT1	0.000000410000000
SMPDL3B	0.000000400000000
NCCRP1	0.000000400000000
MNDA	0.000000400000000
GRB2	0.000000400000000
CRK	0.000000400000000
CLIC5	0.000000400000000
CLC	0.000000400000000
CD81	0.000000400000000
CD40LG	0.000000400000000
B3GALNT1	0.000000400000000
ASAH1	0.000000400000000
ACE2	0.000000400000000
UBE2K	0.000000390000000
SHMT2	0.000000390000000
SH3GL1	0.000000390000000
QPCT	0.000000390000000
PRTN3	0.000000390000000
PLXNB3	0.000000390000000
NAXD	0.000000390000000
LRP6	0.000000390000000
GNMT	0.000000390000000
CPA4	0.000000390000000
BOLA2B	0.000000390000000
BOLA2	0.000000390000000
AMIGO2	0.000000390000000
STX7	0.000000380000000
SLC25A4	0.000000380000000
RPL7	0.000000380000000
PRKCB	0.000000380000000
PPM1A	0.000000380000000
POMC	0.000000380000000
PIPOX	0.000000380000000
LY6G6F	0.000000380000000
EPHB2	0.000000380000000
CXCL1	0.000000380000000
AP2B1	0.000000380000000
ANGPTL1	0.000000380000000
ABCE1	0.000000380000000
UBA7	0.000000370000000
TNFRSF12A	0.000000370000000
TINAGL1	0.000000370000000
SCRN2	0.000000370000000
OPTN	0.000000370000000
LRP1B	0.000000370000000
JAG2	0.000000370000000
GALNT16	0.000000370000000
ELANE	0.000000370000000
DPEP1	0.000000370000000
CTSV	0.000000370000000
CRYAB	0.000000370000000
PLAU	0.000000369000000
VEGFC	0.000000360000000
STK26	0.000000360000000
SDHA	0.000000360000000
PHB	0.000000360000000
MMP8	0.000000360000000
JAM2	0.000000360000000
EPRS1	0.000000360000000
DHX9	0.000000360000000
CKAP5	0.000000360000000
ADD1	0.000000360000000
SUCLG1	0.000000350000000
SLAMF1	0.000000350000000
SHPK	0.000000350000000
REN	0.000000350000000
MZB1	0.000000350000000
MPI	0.000000350000000
LAIR1	0.000000350000000
GLRX3	0.000000350000000
DTD1	0.000000350000000
DDAH1	0.000000350000000
CHRD	0.000000350000000
ARHGAP6	0.000000350000000
SULF2	0.000000340000000
SMIM1	0.000000340000000
RPS17	0.000000340000000
RGS18	0.000000340000000
REXO2	0.000000340000000
RDH11	0.000000340000000
PTGFRN	0.000000340000000
PSMB9	0.000000340000000
PNLIPRP1	0.000000340000000
PCDH7	0.000000340000000
LRBA	0.000000340000000
LAYN	0.000000340000000
IMPDH2	0.000000340000000
GSTZ1	0.000000340000000
GRP	0.000000340000000
EIF4B	0.000000340000000
CCL13	0.000000340000000
BSG	0.000000340000000
VLDLR	0.000000330000000
SPRING1	0.000000330000000
SLITRK1	0.000000330000000
SCG2	0.000000330000000
SARS1	0.000000330000000
MPIG6B	0.000000330000000
LYPLA1	0.000000330000000
IL36A	0.000000330000000
HNRNPDL	0.000000330000000
GUSB	0.000000330000000
FGF4	0.000000330000000
EIF4G1	0.000000330000000
ECRG4	0.000000330000000
CTSG	0.000000330000000
COPB1	0.000000330000000
COL5A3	0.000000330000000
APEX1	0.000000330000000
MLN	0.000000325000000
VSIR	0.000000320000000
TFG	0.000000320000000
STMN1	0.000000320000000
SNRPC	0.000000320000000
SDC4	0.000000320000000
RRBP1	0.000000320000000
RPS6	0.000000320000000
RPS2	0.000000320000000
PRPS1	0.000000320000000
PPIF	0.000000320000000
MME	0.000000320000000
LAMA4	0.000000320000000
KLB	0.000000320000000
GNA13	0.000000320000000
DSG4	0.000000320000000
DERA	0.000000320000000
CZIB	0.000000320000000
CSE1L	0.000000320000000
CDH19	0.000000320000000
CCL2	0.000000320000000
AZU1	0.000000320000000
UNC5C	0.000000310000000
TPD52	0.000000310000000
TPBG	0.000000310000000
SEZ6	0.000000310000000
RPL30	0.000000310000000
NOC2L	0.000000310000000
NHLRC3	0.000000310000000
MGAM	0.000000310000000
MEP1B	0.000000310000000
LYNX1	0.000000310000000
IMPA1	0.000000310000000
IDE	0.000000310000000
HSPB6	0.000000310000000
FBLN7	0.000000310000000
DDX5	0.000000310000000
CLMP	0.000000310000000
CACHD1	0.000000310000000
BTC	0.000000310000000
ATP6V1B2	0.000000310000000
ARF6	0.000000310000000
VEGFA	0.000000308500000
USP15	0.000000300000000
SUCLG2	0.000000300000000
SCLY	0.000000300000000
S100B	0.000000300000000
RPS3A	0.000000300000000
PTMS	0.000000300000000
PSMC6	0.000000300000000
PITPNB	0.000000300000000
PEA15	0.000000300000000
PDGFRA	0.000000300000000
OXSR1	0.000000300000000
MTDH	0.000000300000000
KIF2A	0.000000300000000
GART	0.000000300000000
GALNT18	0.000000300000000
FUBP1	0.000000300000000
FAT2	0.000000300000000
CPNE1	0.000000300000000
ADAM17	0.000000300000000
FOLR1	0.000000295000000
TNFRSF1A	0.000000294000000
SYK	0.000000290000000
SNRPD3	0.000000290000000
S100A1	0.000000290000000
RPS8	0.000000290000000
RPL18	0.000000290000000
RPL15	0.000000290000000
PSMC3	0.000000290000000
PCSK5	0.000000290000000
PCCA	0.000000290000000
PAFAH1B3	0.000000290000000
MYOM2	0.000000290000000
HSD17B10	0.000000290000000
HEBP1	0.000000290000000
GRAP2	0.000000290000000
FCRL1	0.000000290000000
ENPP6	0.000000290000000
DPM3	0.000000290000000
COL21A1	0.000000290000000
ANXA7	0.000000290000000
ADSS1	0.000000290000000
GIP	0.000000287000000
TSN	0.000000280000000
TPP2	0.000000280000000
SLC9A9	0.000000280000000
RNASE7	0.000000280000000
RGN	0.000000280000000
LOXL1	0.000000280000000
LIPA	0.000000280000000
IGSF8	0.000000280000000
HAL	0.000000280000000
G3BP1	0.000000280000000
ERFE	0.000000280000000
EIF4A3	0.000000280000000
EIF3J	0.000000280000000
CELSR1	0.000000280000000
CD244	0.000000280000000
CCL24	0.000000280000000
CARHSP1	0.000000280000000
ATP5ME	0.000000280000000
ANP32E	0.000000280000000
ADGRA3	0.000000280000000
GCG	0.000000275000000
SPN	0.000000270000000
SNX3	0.000000270000000
SIGLEC9	0.000000270000000
S100A10	0.000000270000000
RPL14	0.000000270000000
PTPN18	0.000000270000000
PPP1R12A	0.000000270000000
PMCH	0.000000270000000
IST1	0.000000270000000
FCER1G	0.000000270000000
DDX39B	0.000000270000000
CYTL1	0.000000270000000
CTSW	0.000000270000000
CDH10	0.000000270000000
CASQ1	0.000000270000000
BROX	0.000000270000000
ARPP19	0.000000270000000
ADGRA2	0.000000270000000
ADAMTSL3	0.000000270000000
VAMP3	0.000000260000000
TOR4A	0.000000260000000
SLC16A3	0.000000260000000
SIGLEC1	0.000000260000000
S100A14	0.000000260000000
RPS19	0.000000260000000
PURA	0.000000260000000
OLFML1	0.000000260000000
MATR3	0.000000260000000
LIFR	0.000000260000000
KITLG	0.000000260000000
ITGA11	0.000000260000000
HTRA2	0.000000260000000
GALT	0.000000260000000
EIF6	0.000000260000000
DEFA6	0.000000260000000
DDX3X	0.000000260000000
CAD	0.000000260000000
BST2	0.000000260000000
ASAP2	0.000000260000000
ADD3	0.000000260000000
VWA1	0.000000250000000
UQCRC1	0.000000250000000
TP53I3	0.000000250000000
TBC1D10B	0.000000250000000
SLC39A10	0.000000250000000
SIRPB2	0.000000250000000
RPS21	0.000000250000000
PSMD5	0.000000250000000
PSMD10	0.000000250000000
PRKDC	0.000000250000000
PLP2	0.000000250000000
PGP	0.000000250000000
PCDHB15	0.000000250000000
PAFAH1B2	0.000000250000000
LY96	0.000000250000000
IFNA2	0.000000250000000
HPGDS	0.000000250000000
DCTN1	0.000000250000000
CXCL10	0.000000250000000
CSRP3	0.000000250000000
CCL17	0.000000250000000
CADM2	0.000000250000000
BMP7	0.000000250000000
AGRP	0.000000250000000
VNN2	0.000000240000000
VAPB	0.000000240000000
UFM1	0.000000240000000
TM9SF3	0.000000240000000
STC1	0.000000240000000
SCRG1	0.000000240000000
S100A3	0.000000240000000
PPT1	0.000000240000000
PDLIM3	0.000000240000000
OLFML2A	0.000000240000000
NPDC1	0.000000240000000
MYBPC1	0.000000240000000
MT-CO2	0.000000240000000
IAH1	0.000000240000000
HLA-DPA1	0.000000240000000
HDHD2	0.000000240000000
HAO1	0.000000240000000
GUK1	0.000000240000000
GMFB	0.000000240000000
GLCE	0.000000240000000
FCER2	0.000000240000000
ENOPH1	0.000000240000000
EMD	0.000000240000000
ECHDC2	0.000000240000000
DOK3	0.000000240000000
CIRBP	0.000000240000000
CAMK2D	0.000000240000000
AGMAT	0.000000240000000
YBX3	0.000000230000000
TOMM22	0.000000230000000
SRL	0.000000230000000
SPINK7	0.000000230000000
SARDH	0.000000230000000
PSMD1	0.000000230000000
LACRT	0.000000230000000
FERMT2	0.000000230000000
ELAVL1	0.000000230000000
DNM2	0.000000230000000
COX5B	0.000000230000000
CHMP2A	0.000000230000000
C9orf40	0.000000230000000
BMP10	0.000000230000000
AMPD2	0.000000230000000
AIFM1	0.000000230000000
ZNF185	0.000000220000000
VTA1	0.000000220000000
VAMP8	0.000000220000000
UBE2O	0.000000220000000
TMED10	0.000000220000000
PROSER2	0.000000220000000
PGM3	0.000000220000000
PFDN4	0.000000220000000
PENK	0.000000220000000
NEFM	0.000000220000000
MINDY1	0.000000220000000
ISOC2	0.000000220000000
IRAG1	0.000000220000000
IPO7	0.000000220000000
IMMT	0.000000220000000
IL1F10	0.000000220000000
FGGY	0.000000220000000
ETF1	0.000000220000000
ERBB4	0.000000220000000
EFHD2	0.000000220000000
DOK2	0.000000220000000
CUL1	0.000000220000000
CTH	0.000000220000000
COX17	0.000000220000000
CNPY2	0.000000220000000
C1orf68	0.000000220000000
ATP1A3	0.000000220000000
TPK1	0.000000210000000
SVIL	0.000000210000000
SLAIN2	0.000000210000000
SERPINB13	0.000000210000000
RPS20	0.000000210000000
RPS15A	0.000000210000000
PRKAR2A	0.000000210000000
PLCB3	0.000000210000000
OSTM1	0.000000210000000
MFAP2	0.000000210000000
LY6D	0.000000210000000
LRPPRC	0.000000210000000
KRT39	0.000000210000000
INHBA	0.000000210000000
HEPACAM2	0.000000210000000
GSPT1	0.000000210000000
FLT3	0.000000210000000
EIF5B	0.000000210000000
EIF2S1	0.000000210000000
EIF1	0.000000210000000
DARS1	0.000000210000000
CSTF1	0.000000210000000
CRLF3	0.000000210000000
CRB2	0.000000210000000
COX6C	0.000000210000000
CD74	0.000000210000000
ANXA11	0.000000210000000
UBQLN1	0.000000200000000
TANGO2	0.000000200000000
STRAP	0.000000200000000
RCSD1	0.000000200000000
PSMC4	0.000000200000000
POF1B	0.000000200000000
PLEKHO2	0.000000200000000
PC	0.000000200000000
NEFL	0.000000200000000
NDRG1	0.000000200000000
LOXL3	0.000000200000000
LGALS4	0.000000200000000
ITGA8	0.000000200000000
HLA-DQA1	0.000000200000000
DENR	0.000000200000000
DDX39A	0.000000200000000
CTNND1	0.000000200000000
CD1C	0.000000200000000
CARS1	0.000000200000000
CAMK2G	0.000000200000000
ASPDH	0.000000200000000
GDF11	0.000000193000000
VEGFB	0.000000190000000
TMPO	0.000000190000000
SBDS	0.000000190000000
S100A16	0.000000190000000
RPS13	0.000000190000000
RPL29	0.000000190000000
RPL13	0.000000190000000
PSMD7	0.000000190000000
PSMC2	0.000000190000000
PRKCA	0.000000190000000
PPP1R14B	0.000000190000000
PITPNA	0.000000190000000
PDCD10	0.000000190000000
NPL	0.000000190000000
MYOF	0.000000190000000
LRRC19	0.000000190000000
INSR	0.000000190000000
HARS1	0.000000190000000
GPC4	0.000000190000000
ERH	0.000000190000000
DSG3	0.000000190000000
CXCL11	0.000000190000000
COPS2	0.000000190000000
CCS	0.000000190000000
CA4	0.000000190000000
C4orf48	0.000000190000000
ADM	0.000000185500000
UQCRC2	0.000000180000000
TNKS1BP1	0.000000180000000
ST6GALNAC5	0.000000180000000
SRSF2	0.000000180000000
SPR	0.000000180000000
RPS23	0.000000180000000
RPL9	0.000000180000000
RPL38	0.000000180000000
NEU1	0.000000180000000
MYL2	0.000000180000000
MAP1B	0.000000180000000
IL15	0.000000180000000
GNAZ	0.000000180000000
FN3K	0.000000180000000
EML2	0.000000180000000
EIF3B	0.000000180000000
CLIC6	0.000000180000000
CBX3	0.000000180000000
C1orf116	0.000000180000000
BTF3	0.000000180000000
ADGRL1	0.000000180000000
ADAM22	0.000000180000000
USO1	0.000000170000000
TTC38	0.000000170000000
TMEM132E	0.000000170000000
SGCE	0.000000170000000
SELENOM	0.000000170000000
RPL27	0.000000170000000
RAB2A	0.000000170000000
PRRC1	0.000000170000000
PRKACA	0.000000170000000
PCNA	0.000000170000000
PCBD1	0.000000170000000
NECTIN4	0.000000170000000
NASP	0.000000170000000
MVD	0.000000170000000
MUC20	0.000000170000000
MGAT3	0.000000170000000
MARCKSL1	0.000000170000000
ITGA3	0.000000170000000
IL19	0.000000170000000
IFNAR1	0.000000170000000
IDUA	0.000000170000000
HMOX1	0.000000170000000
GRK6	0.000000170000000
GNG2	0.000000170000000
GCHFR	0.000000170000000
FNTA	0.000000170000000
FLOT2	0.000000170000000
FKBP11	0.000000170000000
FAM177A1	0.000000170000000
ETFB	0.000000170000000
CRIM1	0.000000170000000
CPOX	0.000000170000000
BRK1	0.000000170000000
BCAP31	0.000000170000000
ATP5PB	0.000000170000000
ATP1A2	0.000000170000000
IL1RN	0.000000167500000
FGF21	0.000000161500000
TXNDC12	0.000000160000000
TSC22D4	0.000000160000000
TNIK	0.000000160000000
TIMM13	0.000000160000000
SULT1A3	0.000000160000000
SERPINB7	0.000000160000000
SCRN1	0.000000160000000
RPL19	0.000000160000000
RPL17	0.000000160000000
RAP2B	0.000000160000000
RANBP2	0.000000160000000
PSMF1	0.000000160000000
PON2	0.000000160000000
PHYKPL	0.000000160000000
NELL1	0.000000160000000
MT1F	0.000000160000000
MCTS1	0.000000160000000
LZIC	0.000000160000000
LAMTOR1	0.000000160000000
KPNA2	0.000000160000000
KIAA1549L	0.000000160000000
HBQ1	0.000000160000000
HAVCR1	0.000000160000000
GNPTAB	0.000000160000000
FLOT1	0.000000160000000
FEN1	0.000000160000000
EPHX1	0.000000160000000
DNAJA1	0.000000160000000
CRIP2	0.000000160000000
COL10A1	0.000000160000000
COCH	0.000000160000000
CNBP	0.000000160000000
CHORDC1	0.000000160000000
CD86	0.000000160000000
C2orf88	0.000000160000000
ATP5F1D	0.000000160000000
ATP1B2	0.000000160000000
AHCYL1	0.000000160000000
XYLT1	0.000000150000000
SSBP1	0.000000150000000
SNX2	0.000000150000000
SLITRK2	0.000000150000000
SARNP	0.000000150000000
RTN1	0.000000150000000
RPS25	0.000000150000000
RBBP4	0.000000150000000
PURB	0.000000150000000
PPA2	0.000000150000000
PLXNC1	0.000000150000000
PARP1	0.000000150000000
MMUT	0.000000150000000
MCM7	0.000000150000000
MCM3	0.000000150000000
LRRFIP2	0.000000150000000
LAMTOR5	0.000000150000000
HNRNPA0	0.000000150000000
GPX4	0.000000150000000
GLUL	0.000000150000000
GLTPD2	0.000000150000000
GFRA3	0.000000150000000
FLII	0.000000150000000
CTPS1	0.000000150000000
CSK	0.000000150000000
CSF3R	0.000000150000000
CRYM	0.000000150000000
COX6B1	0.000000150000000
COPA	0.000000150000000
CLIC2	0.000000150000000
CLCA4	0.000000150000000
CEMIP2	0.000000150000000
ATP5PO	0.000000150000000
ASPRV1	0.000000150000000
VIT	0.000000140000000
TTLL12	0.000000140000000
TRIM28	0.000000140000000
TOR1B	0.000000140000000
TOLLIP	0.000000140000000
SRPX	0.000000140000000
SMTN	0.000000140000000
SMOC1	0.000000140000000
SLK	0.000000140000000
RRM1	0.000000140000000
RNF123	0.000000140000000
RBP2	0.000000140000000
RBBP7	0.000000140000000
PGM2L1	0.000000140000000
NUDC	0.000000140000000
NT5DC1	0.000000140000000
NAA15	0.000000140000000
MTSS1	0.000000140000000
MCM4	0.000000140000000
MAPK1	0.000000140000000
MAP2K2	0.000000140000000
MANEA	0.000000140000000
LAT	0.000000140000000
IL24	0.000000140000000
IL12B	0.000000140000000
IGSF9	0.000000140000000
GFRA1	0.000000140000000
FIS1	0.000000140000000
ELOC	0.000000140000000
CCL4	0.000000140000000
CCL3	0.000000140000000
C20orf27	0.000000140000000
ATP6AP2	0.000000140000000
ATG3	0.000000140000000
ARCN1	0.000000140000000
CCL19	0.000000131500000
VAMP5	0.000000130000000
UCN	0.000000130000000
UBE2I	0.000000130000000
UBA2	0.000000130000000
TNPO1	0.000000130000000
TMSB15A	0.000000130000000
TAC3	0.000000130000000
SF3B2	0.000000130000000
SF1	0.000000130000000
RTN3	0.000000130000000
RPS10	0.000000130000000
RPL23	0.000000130000000
RPE	0.000000130000000
RBM3	0.000000130000000
PRKACB	0.000000130000000
OGDH	0.000000130000000
NDST2	0.000000130000000
NCSTN	0.000000130000000
LAMC2	0.000000130000000
ITGB7	0.000000130000000
INHBB	0.000000130000000
HSPB7	0.000000130000000
HNMT	0.000000130000000
GSPT2	0.000000130000000
GAL	0.000000130000000
FURIN	0.000000130000000
FGF19	0.000000130000000
FAM171A1	0.000000130000000
EIF3M	0.000000130000000
DHX15	0.000000130000000
DCUN1D1	0.000000130000000
DAB2	0.000000130000000
CLSTN2	0.000000130000000
CDH16	0.000000130000000
B4GALT3	0.000000130000000
ALPI	0.000000130000000
ADI1	0.000000130000000
VIP	0.000000120000000
TBCB	0.000000120000000
TAX1BP3	0.000000120000000
SUB1	0.000000120000000
SMOC2	0.000000120000000
SEMA3D	0.000000120000000
SCFD1	0.000000120000000
RPS18	0.000000120000000
RETNLB	0.000000120000000
PSMD6	0.000000120000000
PSMC5	0.000000120000000
PRPF8	0.000000120000000
PPP5C	0.000000120000000
PPIL3	0.000000120000000
PIN1	0.000000120000000
PCCB	0.000000120000000
PAEP	0.000000120000000
NPNT	0.000000120000000
NIBAN1	0.000000120000000
NHLRC2	0.000000120000000
NEB	0.000000120000000
MYCT1	0.000000120000000
MMP25	0.000000120000000
MCM2	0.000000120000000
MAP2K1	0.000000120000000
MAGED2	0.000000120000000
LAMTOR3	0.000000120000000
ITPA	0.000000120000000
ITGA4	0.000000120000000
IFI35	0.000000120000000
HHIPL1	0.000000120000000
HBEGF	0.000000120000000
H1-0	0.000000120000000
GCN1	0.000000120000000
ECHDC3	0.000000120000000
DECR1	0.000000120000000
DDOST	0.000000120000000
DDC	0.000000120000000
COL9A1	0.000000120000000
CCL26	0.000000120000000
CBX1	0.000000120000000
BCAN	0.000000120000000
AHSA1	0.000000120000000
AGFG1	0.000000120000000
YOD1	0.000000110000000
XXYLT1	0.000000110000000
VPS29	0.000000110000000
VARS1	0.000000110000000
TNNI2	0.000000110000000
TNFRSF14	0.000000110000000
TNFRSF11A	0.000000110000000
TMEM132D	0.000000110000000
SSR4	0.000000110000000
SNAP29	0.000000110000000
RPL31	0.000000110000000
RCC2	0.000000110000000
PSMC1	0.000000110000000
PFDN5	0.000000110000000
NTN1	0.000000110000000
NSUN2	0.000000110000000
NNT	0.000000110000000
NCKIPSD	0.000000110000000
MVP	0.000000110000000
MAOB	0.000000110000000
MAN2C1	0.000000110000000
LYPLA2	0.000000110000000
LMNB2	0.000000110000000
LARS1	0.000000110000000
KPNA4	0.000000110000000
KHDRBS1	0.000000110000000
ISLR2	0.000000110000000
IL36RN	0.000000110000000
IL20	0.000000110000000
IFI30	0.000000110000000
IDH3A	0.000000110000000
HSD11B1	0.000000110000000
HINT2	0.000000110000000
GSTK1	0.000000110000000
GGACT	0.000000110000000
GBP1	0.000000110000000
FKBP10	0.000000110000000
ERO1A	0.000000110000000
EPS15L1	0.000000110000000
EIF3A	0.000000110000000
EHBP1L1	0.000000110000000
EFCAB14	0.000000110000000
DEFA5	0.000000110000000
CXCL6	0.000000110000000
COPS8	0.000000110000000
COPS6	0.000000110000000
CEL	0.000000110000000
CD302	0.000000110000000
CAMK1	0.000000110000000
ANKRD2	0.000000110000000
AMDHD2	0.000000110000000
ALDH8A1	0.000000110000000
ACACA	0.000000110000000
IL16	0.000000108650000
IL18	0.000000108000000
TTC36	0.000000100000000
TSC22D2	0.000000100000000
TNFAIP6	0.000000100000000
SCG5	0.000000100000000
RBM8A	0.000000100000000
PTRHD1	0.000000100000000
PDHA1	0.000000100000000
NES	0.000000100000000
